0,0,M,0,1,1103
0,1,F,1,0,88
0,2,F,3,1,160
0,3,F,0,1,184
0,4,F,5,1,192
0,5,F,2,1,200
0,6,M,4,0,40
0,7,F,0,0,152
0,8,M,4,0,16
0,9,F,1,1,328
0,10,F,0,1,208
0,11,F,2,1,224
0,12,F,5,2,320
0,13,F,0,1,208
0,14,M,5,0,64
0,15,F,0,0,152
0,16,M,1,0,24
0,17,F,3,0,176
0,18,F,1,2,208
0,19,F,5,1,248
1,0,RH,0,1,569
1,1,GH,2,0,71
1,2,RH,5,0,137
1,3,RH,3,1,208
1,4,GH,4,0,40
1,5,RH,0,0,184
1,6,GH,3,0,24
1,7,GH,2,0,192
1,8,GH,0,1,200
1,9,RH,3,0,80
1,10,RH,4,1,192
1,11,RH,1,1,208
1,12,GH,2,0,120
1,13,GH,3,1,200
1,14,GH,1,1,216
1,15,RH,4,0,104
1,16,GH,1,0,112
1,17,RH,5,0,120
1,18,GH,3,0,96
1,19,RH,0,0,112
2,0,M,5,0,263
2,1,RH,1,0,87
2,2,M,2,0,128
2,3,GH,3,1,216
2,4,M,1,1,200
2,5,GH,4,1,224
2,6,F,5,0,88
2,7,RH,2,1,240
2,8,M,2,0,80
2,9,RH,1,0,112
2,10,M,0,0,80
2,11,GH,0,1,248
2,12,M,3,1,256
2,13,GH,2,1,208
2,14,F,4,0,80
2,15,GH,1,0,120
2,16,F,5,0,72
2,17,GH,3,1,392
2,18,M,1,1,216
2,19,GH,5,1,184
2,20,M,4,1,216
2,21,RH,3,0,120
2,22,M,5,0,96
2,23,GH,4,1,200
2,24,F,4,0,144
2,25,GH,5,0,56
2,26,M,5,1,184
2,27,RH,2,1,240
2,28,M,3,0,176
2,29,RH,5,0,88
2,30,F,2,1,216
2,31,RH,1,1,192
2,32,M,4,0,136
2,33,GH,5,1,264
2,34,M,0,1,216
2,35,GH,2,1,216
2,36,M,3,1,200
2,37,RH,5,0,120
2,38,M,5,0,128
2,39,RH,2,3,832
3,0,F,1,1,336
3,1,RH,4,1,232
3,2,M,2,0,152
3,3,GH,3,1,232
3,4,M,4,1,232
3,5,GH,5,1,200
3,6,M,1,1,225
3,7,GH,1,1,207
3,8,F,2,0,72
3,9,GH,2,0,136
3,10,M,5,1,240
3,11,GH,0,1,216
3,12,M,3,1,216
3,13,RH,4,0,104
3,14,F,2,1,216
3,15,RH,2,1,224
3,16,F,0,1,537
3,17,RH,4,1,184
3,18,M,4,0,136
3,19,RH,5,0,264
3,20,M,5,0,184
3,21,RH,3,0,144
3,22,F,2,1,191
3,23,GH,0,0,56
3,24,M,4,0,225
3,25,GH,2,1,295
3,26,M,1,1,184
3,27,RH,3,0,111
3,28,F,5,1,296
3,29,GH,0,0,273
3,30,M,4,1,168
3,31,RH,4,0,112
3,32,M,1,0,120
3,33,GH,5,1,287
3,34,M,2,1,304
3,35,GH,2,1,185
3,36,M,3,1,288
3,37,GH,3,1,463
3,38,M,2,1,192
3,39,RH,5,0,177
4,0,F,2,0,215
4,1,M,4,0,152
4,2,M,2,1,232
4,3,M,5,2,696
4,4,F,0,0,71
4,5,M,4,0,120
4,6,M,5,1,312
4,7,F,0,0,224
4,8,F,2,1,192
4,9,M,1,0,321
4,10,F,3,0,159
4,11,F,5,1,208
4,12,M,0,0,111
4,13,F,2,0,128
4,14,M,1,0,176
4,15,F,0,0,223
4,16,M,2,0,127
4,17,M,4,1,208
4,18,F,3,0,184
4,19,M,5,0,208
5,0,F,1,1,191
5,1,GH,1,1,377
5,2,F,0,1,208
5,3,GH,0,1,208
5,4,M,5,1,255
5,5,GH,1,0,113
5,6,F,0,1,208
5,7,RH,4,0,120
5,8,M,3,1,231
5,9,GH,1,0,121
5,10,M,5,0,127
5,11,RH,4,1,233
5,12,F,4,0,23
5,13,GH,1,1,217
5,14,F,5,0,215
5,15,RH,2,0,41
5,16,M,2,1,240
5,17,GH,1,0,240
5,18,F,0,1,240
5,19,GH,2,1,216
5,20,F,2,1,240
5,21,GH,5,1,239
5,22,M,1,0,88
5,23,RH,4,1,327
5,24,M,0,1,232
5,25,GH,2,0,104
5,26,M,3,0,96
5,27,RH,3,1,312
5,28,M,4,1,360
5,29,RH,1,1,200
5,30,F,0,0,192
5,31,RH,3,0,207
5,32,F,4,0,175
5,33,GH,5,1,175
5,34,M,5,0,104
5,35,RH,4,1,281
5,36,M,0,1,263
5,37,RH,5,1,224
5,38,M,4,1,232
5,39,GH,2,0,144
6,0,F,2,0,199
6,1,RH,0,0,201
6,2,M,1,2,464
6,3,RH,2,1,249
6,4,F,4,0,95
6,5,GH,4,1,225
6,6,F,5,1,232
6,7,RH,3,0,136
6,8,M,1,1,256
6,9,RH,0,1,216
6,10,F,2,0,120
6,11,GH,1,1,215
6,12,M,4,0,112
6,13,GH,4,0,104
6,14,M,0,0,128
6,15,GH,3,0,112
6,16,M,5,0,112
6,17,RH,4,1,224
6,18,F,3,0,72
6,19,GH,5,1,216
6,20,F,1,1,271
6,21,RH,4,0,137
6,22,M,3,1,207
6,23,GH,2,0,104
6,24,F,0,1,241
6,25,RH,5,0,120
6,26,M,2,1,247
6,27,RH,0,1,225
6,28,M,3,1,232
6,29,GH,2,0,87
6,30,M,5,0,137
6,31,RH,4,1,231
6,32,M,2,1,225
6,33,GH,5,0,120
6,34,F,5,1,231
6,35,GH,1,1,241
6,36,M,0,0,127
6,37,GH,4,0,97
6,38,M,1,0,167
6,39,RH,1,2,473
