0,0,F,5,1,1149
0,1,M,1,0,118
0,2,M,5,1,240
0,3,M,4,1,216
0,4,F,2,0,128
0,5,F,4,1,248
0,6,F,5,1,280
0,7,M,0,0,112
0,8,M,4,1,200
0,9,F,5,0,144
0,10,F,4,1,263
0,11,M,1,0,105
0,12,F,5,0,112
0,13,M,0,0,112
0,14,F,4,0,128
0,15,F,1,1,224
0,16,F,3,1,240
0,17,M,1,0,112
0,18,M,2,1,272
0,19,M,5,1,272
1,0,GH,1,0,232
1,1,RH,5,0,136
1,2,RH,0,1,216
1,3,RH,2,1,216
1,4,GH,5,0,104
1,5,GH,0,1,224
1,6,RH,5,0,128
1,7,GH,4,0,128
1,8,RH,5,0,103
1,9,GH,1,0,118
1,10,GH,5,1,211
1,11,RH,0,0,128
1,12,RH,5,1,216
1,13,GH,0,0,136
1,14,GH,1,1,240
1,15,GH,0,1,224
1,16,RH,5,0,112
1,17,GH,1,0,112
1,18,RH,5,0,104
1,19,RH,0,1,240
2,0,F,2,1,295
2,1,GH,3,0,112
2,2,F,5,0,112
2,3,RH,4,1,256
2,4,F,1,1,232
2,5,GH,0,0,89
2,6,F,4,0,127
2,7,RH,5,1,232
2,8,F,3,1,256
2,9,GH,4,0,56
2,10,F,5,0,232
2,11,RH,2,1,224
2,12,F,1,1,232
2,13,RH,4,1,248
2,14,F,3,1,240
2,15,RH,2,1,240
2,16,F,0,1,272
2,17,GH,1,0,128
2,18,F,1,0,104
2,19,RH,2,1,256
2,20,M,4,0,120
2,21,RH,5,0,112
2,22,F,2,1,256
2,23,RH,4,1,232
2,24,F,4,1,264
2,25,RH,0,1,240
2,26,F,3,1,247
2,27,GH,1,0,112
2,28,F,4,0,120
2,29,GH,0,0,112
2,30,M,0,1,256
2,31,GH,3,1,232
2,32,M,3,1,224
2,33,GH,2,1,272
2,34,F,4,0,119
2,35,GH,3,0,104
2,36,M,3,1,272
2,37,RH,2,0,96
2,38,M,2,0,136
2,39,GH,0,1,240
3,0,M,2,0,288
3,1,GH,4,1,240
3,2,F,5,0,128
3,3,RH,1,1,248
3,4,M,4,0,96
3,5,RH,2,0,128
3,6,F,3,1,240
3,7,GH,0,0,112
3,8,F,0,0,136
3,9,GH,3,0,112
3,10,M,3,1,249
3,11,GH,2,1,287
3,12,F,0,0,120
3,13,GH,0,0,153
3,14,M,3,1,271
3,15,RH,4,0,112
3,16,M,2,0,160
3,17,RH,0,0,88
3,18,F,5,1,280
3,19,GH,1,0,119
3,20,F,4,0,128
3,21,GH,3,0,120
3,22,F,2,0,128
3,23,GH,2,0,113
3,24,M,5,1,247
3,25,GH,3,1,224
3,26,F,0,0,152
3,27,RH,4,1,256
3,28,M,3,0,64
3,29,RH,3,0,216
3,30,M,1,0,80
3,31,GH,0,1,232
3,32,M,3,1,239
3,33,GH,1,1,272
3,34,F,0,0,128
3,35,RH,3,1,248
3,36,M,3,0,120
3,37,GH,0,1,232
3,38,F,0,0,129
3,39,GH,1,0,111
4,0,M,2,1,495
4,1,M,0,1,288
4,2,F,1,0,64
4,3,M,0,0,208
4,4,M,5,1,280
4,5,F,4,0,96
4,6,F,2,1,256
4,7,M,5,0,136
4,8,M,4,1,248
4,9,M,0,1,272
4,10,M,3,1,255
4,11,M,4,1,257
4,12,M,3,1,247
4,13,M,5,1,241
4,14,M,2,1,239
4,15,F,0,0,127
4,16,M,2,0,127
4,17,M,3,1,240
4,18,F,2,0,120
4,19,F,5,1,232
5,0,F,2,0,216
5,1,GH,0,1,255
5,2,F,1,1,232
5,3,RH,1,0,145
5,4,F,3,0,103
5,5,GH,4,1,249
5,6,F,5,1,239
5,7,GH,0,1,248
5,8,M,1,0,128
5,9,RH,1,1,264
5,10,M,4,1,289
5,11,GH,2,0,63
5,12,F,1,1,289
5,13,RH,1,0,151
5,14,F,4,0,96
5,15,RH,4,0,145
5,16,M,3,1,240
5,17,RH,1,1,247
5,18,M,4,1,264
5,19,GH,5,0,103
5,20,M,0,0,145
5,21,RH,2,1,263
5,22,F,3,0,120
5,23,RH,1,0,120
5,24,M,1,1,247
5,25,RH,3,1,249
5,26,F,2,0,128
5,27,GH,4,1,240
5,28,M,3,0,127
5,29,GH,0,0,112
5,30,M,0,0,152
5,31,GH,2,0,129
5,32,M,4,0,152
5,33,RH,4,1,255
5,34,F,5,0,144
5,35,RH,1,0,89
5,36,M,4,1,280
5,37,GH,2,0,199
5,38,F,1,1,233
5,39,GH,5,1,240
6,0,M,1,1,392
6,1,RH,4,1,232
6,2,M,5,1,247
6,3,RH,1,1,241
6,4,F,2,0,127
6,5,RH,5,0,127
6,6,F,5,0,129
6,7,RH,2,0,120
6,8,F,0,0,104
6,9,GH,4,1,241
6,10,M,2,0,152
6,11,GH,1,0,88
6,12,M,4,0,143
6,13,GH,0,0,104
6,14,M,2,0,145
6,15,RH,1,1,240
6,16,F,3,0,119
6,17,RH,2,0,121
6,18,M,2,1,239
6,19,GH,0,0,128
6,20,F,0,1,233
6,21,RH,5,0,136
6,22,M,3,1,239
6,23,RH,0,1,263
6,24,F,2,0,129
6,25,GH,1,1,247
6,26,M,0,0,129
6,27,GH,5,0,152
6,28,F,4,1,256
6,29,GH,1,1,240
6,30,F,2,1,264
6,31,GH,5,1,264
6,32,F,0,1,248
6,33,GH,2,1,272
6,34,M,2,0,103
6,35,GH,3,0,137
6,36,M,0,0,111
6,37,RH,0,1,272
6,38,M,5,1,240
6,39,GH,5,0,144
