0,0,M,0,1,775
0,1,M,2,1,182
0,2,F,1,0,120
0,3,F,0,1,208
0,4,F,2,1,207
0,5,F,3,1,217
0,6,F,0,1,208
0,7,M,2,0,48
0,8,F,3,0,152
0,9,F,2,1,216
0,10,M,4,0,63
0,11,F,1,0,137
0,12,F,5,1,224
0,13,M,3,0,39
0,14,M,4,1,208
0,15,F,2,1,297
0,16,F,3,1,256
0,17,M,4,0,87
0,18,F,3,0,128
0,19,F,2,1,257
1,0,RH,1,1,504
1,1,RH,5,1,271
1,2,GH,1,0,8
1,3,RH,3,1,273
1,4,RH,0,1,296
1,5,RH,4,1,256
1,6,GH,0,0,56
1,7,GH,1,0,200
1,8,GH,3,1,239
1,9,RH,2,0,151
1,10,RH,0,1,217
1,11,RH,2,1,223
1,12,GH,5,0,17
1,13,RH,3,1,279
1,14,GH,0,0,129
1,15,GH,5,1,192
1,16,GH,4,1,175
1,17,RH,5,0,209
1,18,RH,4,1,255
1,19,GH,3,0,97
2,0,F,2,1,351
2,1,GH,2,0,81
2,2,F,1,0,176
2,3,GH,0,0,15
2,4,F,2,1,289
2,5,GH,1,0,96
2,6,M,1,1,176
2,7,RH,3,1,184
2,8,F,3,1,223
2,9,RH,1,1,265
2,10,M,1,0,120
2,11,RH,3,0,128
2,12,F,3,1,216
2,13,GH,2,0,17
2,14,F,1,0,199
2,15,GH,1,0,17
2,16,F,4,1,239
2,17,GH,2,0,152
2,18,F,1,0,128
2,19,GH,3,0,87
2,20,M,0,1,200
2,21,GH,5,1,191
2,22,M,2,1,192
2,23,RH,4,1,272
2,24,M,5,0,121
2,25,RH,0,0,127
2,26,F,0,1,240
2,27,GH,5,0,161
2,28,M,3,1,239
2,29,GH,3,1,224
2,30,F,1,0,113
2,31,RH,5,1,248
2,32,F,2,1,248
2,33,RH,3,2,296
2,34,M,1,0,136
2,35,RH,5,0,112
2,36,M,4,0,104
2,37,RH,4,0,127
2,38,M,3,0,56
2,39,GH,1,0,161
3,0,M,2,0,175
3,1,RH,4,0,176
3,2,F,4,2,304
3,3,GH,5,0,144
3,4,F,2,0,112
3,5,RH,1,1,232
3,6,F,4,1,224
3,7,RH,5,1,231
3,8,M,1,0,18
3,9,RH,1,1,230
3,10,F,0,1,281
3,11,RH,0,1,247
3,12,F,3,1,240
3,13,RH,4,1,241
3,14,F,0,2,280
3,15,RH,1,1,344
3,16,M,5,0,88
3,17,GH,4,1,191
3,18,F,3,0,193
3,19,GH,5,0,7
3,20,F,0,1,304
3,21,RH,4,1,216
3,22,F,2,1,224
3,23,GH,5,0,40
3,24,M,0,0,184
3,25,RH,2,0,80
3,26,M,1,0,136
3,27,GH,4,1,200
3,28,F,2,0,120
3,29,GH,3,0,56
3,30,M,4,1,208
3,31,GH,4,1,184
3,32,F,1,1,303
3,33,RH,0,1,248
3,34,F,0,1,256
3,35,RH,3,1,223
3,36,F,1,2,264
3,37,RH,4,1,312
3,38,F,5,1,256
3,39,GH,2,0,88
4,0,M,0,1,368
4,1,F,4,0,71
4,2,F,3,1,216
4,3,F,4,1,187
4,4,M,3,1,276
4,5,M,4,1,256
4,6,M,3,1,264
4,7,F,2,0,32
4,8,F,0,0,208
4,9,F,1,2,272
4,10,F,0,0,192
4,11,M,5,0,48
4,12,M,2,1,256
4,13,F,5,0,80
4,14,M,1,0,120
4,15,F,5,0,64
4,16,F,0,1,200
4,17,F,1,1,200
4,18,F,4,1,217
4,19,F,2,1,231
5,0,F,1,0,168
5,1,RH,2,0,160
5,2,M,4,1,248
5,3,RH,5,1,224
5,4,F,1,0,40
5,5,RH,1,1,216
5,6,F,0,0,168
5,7,RH,5,0,88
5,8,M,4,1,240
5,9,GH,0,0,120
5,10,F,3,1,224
5,11,GH,5,1,216
5,12,M,4,0,136
5,13,RH,0,2,272
5,14,M,0,1,304
5,15,RH,2,1,232
5,16,F,3,0,88
5,17,RH,4,0,152
5,18,M,1,1,232
5,19,GH,0,0,64
5,20,F,2,0,184
5,21,GH,3,1,200
5,22,M,0,0,72
5,23,RH,5,1,224
5,24,M,5,1,232
5,25,GH,0,0,96
5,26,F,3,1,191
5,27,GH,4,1,232
5,28,F,0,1,280
5,29,RH,1,0,152
5,30,F,4,0,88
5,31,GH,3,1,200
5,32,M,0,1,192
5,33,RH,1,1,272
5,34,M,5,1,248
5,35,RH,5,1,232
5,36,M,1,1,224
5,37,GH,3,0,56
5,38,M,4,0,184
5,39,GH,1,0,25
6,0,M,3,1,696
6,1,RH,1,2,281
6,2,M,1,1,208
6,3,RH,2,1,288
6,4,M,4,1,240
6,5,RH,1,1,240
6,6,F,2,0,104
6,7,RH,2,0,152
6,8,M,5,1,328
6,9,GH,4,0,48
6,10,F,3,1,184
6,11,RH,3,1,194
6,12,M,0,1,214
6,13,RH,1,1,232
6,14,M,4,1,224
6,15,RH,4,1,216
6,16,F,5,0,104
6,17,RH,1,0,112
6,18,M,2,1,200
6,19,GH,4,0,72
6,20,M,4,0,160
6,21,GH,5,0,56
6,22,M,2,0,176
6,23,GH,2,0,8
6,24,M,0,1,200
6,25,GH,0,0,192
6,26,M,2,0,80
6,27,GH,5,0,144
6,28,M,3,0,72
6,29,RH,1,1,224
6,30,F,2,0,104
6,31,RH,5,0,104
6,32,M,1,1,208
6,33,GH,4,0,112
6,34,M,2,0,96
6,35,GH,5,0,136
6,36,F,1,3,544
6,37,RH,3,0,96
6,38,M,3,1,208
6,39,GH,4,0,80
