0,0,M,4,1,303
0,1,F,1,0,120
0,2,F,3,1,160
0,3,M,0,0,120
0,4,F,2,0,80
0,5,F,0,1,208
0,6,F,2,1,200
0,7,M,0,0,143
0,8,F,5,0,56
0,9,F,4,1,208
0,10,M,1,0,152
0,11,F,2,0,64
0,12,F,5,1,232
0,13,F,0,1,224
0,14,M,5,0,136
0,15,M,4,1,224
0,16,F,3,0,88
0,17,F,1,1,208
0,18,F,3,1,224
0,19,M,2,0,96
1,0,GH,2,1,176
1,1,RH,4,0,207
1,2,GH,5,0,72
1,3,GH,0,0,184
1,4,GH,5,1,232
1,5,GH,3,1,216
1,6,GH,1,1,233
1,7,GH,5,1,271
1,8,RH,3,0,256
1,9,GH,0,0,104
1,10,RH,3,0,72
1,11,RH,1,1,168
1,12,GH,2,0,232
1,13,RH,1,0,200
1,14,GH,4,0,88
1,15,RH,1,0,80
1,16,RH,0,1,184
1,17,RH,5,1,368
1,18,GH,4,0,88
1,19,GH,1,1,200
2,0,F,5,0,175
2,1,RH,2,1,199
2,2,M,3,0,96
2,3,GH,5,1,368
2,4,M,2,1,160
2,5,GH,0,1,232
2,6,M,1,1,313
2,7,RH,5,0,40
2,8,M,0,0,112
2,9,GH,0,1,256
2,10,M,4,1,280
2,11,GH,5,1,168
2,12,F,5,0,96
2,13,RH,4,1,313
2,14,F,2,1,207
2,15,GH,2,0,105
2,16,M,4,1,263
2,17,GH,1,1,232
2,18,M,1,1,208
2,19,GH,2,1,264
2,20,F,2,0,112
2,21,RH,3,1,303
2,22,M,4,0,104
2,23,GH,4,1,185
2,24,F,1,0,127
2,25,GH,1,0,153
2,26,F,4,0,111
2,27,RH,2,1,224
2,28,M,3,0,119
2,29,RH,1,0,152
2,30,M,2,0,167
2,31,GH,0,1,329
2,32,M,4,1,167
2,33,RH,5,0,208
2,34,M,0,0,185
2,35,GH,3,1,207
2,36,M,4,1,241
2,37,RH,1,0,151
2,38,M,0,0,136
2,39,RH,3,0,96
3,0,M,2,1,296
3,1,RH,1,0,97
3,2,F,3,1,280
3,3,GH,5,0,152
3,4,F,0,0,120
3,5,RH,2,1,176
3,6,F,1,1,384
3,7,GH,5,0,136
3,8,F,0,0,71
3,9,RH,2,1,193
3,10,F,4,1,368
3,11,GH,4,0,120
3,12,F,0,0,64
3,13,GH,1,0,112
3,14,F,5,0,111
3,15,GH,2,0,185
3,16,F,2,0,200
3,17,RH,5,1,176
3,18,M,4,0,72
3,19,RH,0,0,152
3,20,F,1,1,248
3,21,RH,2,1,208
3,22,M,2,0,152
3,23,RH,1,0,88
3,24,M,3,0,128
3,25,GH,2,1,207
3,26,F,0,0,47
3,27,GH,5,0,241
3,28,F,1,0,127
3,29,GH,0,0,88
3,30,F,4,0,104
3,31,GH,1,0,120
3,32,F,0,0,72
3,33,RH,5,1,321
3,34,F,5,1,208
3,35,RH,2,1,176
3,36,F,4,1,335
3,37,GH,1,0,129
3,38,F,2,0,56
3,39,RH,4,1,192
4,0,M,5,0,200
4,1,M,1,1,192
4,2,F,4,0,39
4,3,F,2,1,321
4,4,M,0,0,111
4,5,F,2,0,97
4,6,F,4,1,320
4,7,M,5,0,104
4,8,M,1,1,167
4,9,F,0,0,209
4,10,M,1,0,104
4,11,F,0,0,71
4,12,M,2,0,113
4,13,M,1,1,272
4,14,M,0,1,192
4,15,F,3,0,159
4,16,F,5,1,233
4,17,M,3,0,56
4,18,F,1,0,215
4,19,M,0,0,113
5,0,M,4,0,176
5,1,RH,1,2,264
5,2,M,2,1,256
5,3,RH,3,1,216
5,4,F,3,0,96
5,5,RH,2,0,120
5,6,F,5,0,144
5,7,RH,3,0,136
5,8,M,3,1,200
5,9,GH,2,0,144
5,10,F,1,1,271
5,11,GH,5,1,209
5,12,M,4,0,135
5,13,GH,0,0,217
5,14,M,3,0,136
5,15,RH,4,1,232
5,16,M,2,1,272
5,17,GH,2,0,176
5,18,M,5,0,201
5,19,RH,3,1,200
5,20,M,3,1,192
5,21,GH,4,0,160
5,22,M,1,0,112
5,23,RH,3,1,216
5,24,F,3,0,136
5,25,RH,5,0,152
5,26,F,4,0,152
5,27,RH,0,0,152
5,28,M,5,1,184
5,29,GH,5,0,88
5,30,F,4,1,288
5,31,GH,2,1,231
5,32,F,0,1,321
5,33,GH,1,1,248
5,34,F,3,1,232
5,35,RH,5,0,184
5,36,F,4,0,168
5,37,GH,1,1,176
5,38,M,2,0,152
5,39,RH,5,1,312
6,0,M,1,0,208
6,1,RH,5,2,295
6,2,M,3,1,369
6,3,GH,4,0,88
6,4,M,5,0,96
6,5,RH,0,1,344
6,6,F,0,0,111
6,7,GH,4,1,193
6,8,M,5,0,96
6,9,GH,5,0,160
6,10,M,1,0,120
6,11,RH,4,1,216
6,12,F,5,0,143
6,13,RH,1,0,137
6,14,M,0,1,352
6,15,GH,0,0,64
6,16,M,4,0,120
6,17,RH,1,0,240
6,18,M,2,2,432
6,19,GH,4,0,95
6,20,F,4,1,272
6,21,GH,5,1,264
6,22,F,2,1,168
6,23,GH,4,1,304
6,24,F,3,1,201
6,25,RH,5,0,88
6,26,F,5,0,192
6,27,RH,1,0,136
6,28,F,0,0,72
6,29,GH,0,1,312
6,30,F,3,1,184
6,31,RH,5,0,112
6,32,M,4,1,240
6,33,GH,2,0,136
6,34,M,5,0,64
6,35,GH,3,0,192
6,36,M,2,0,79
6,37,GH,0,0,153
6,38,M,5,0,32
6,39,GH,3,0,208
