0,0,M,0,1,472
0,1,F,4,0,80
0,2,F,5,1,168
0,3,M,3,0,104
0,4,F,5,0,80
0,5,M,1,0,104
0,6,M,0,1,168
0,7,M,5,1,176
0,8,F,0,0,103
0,9,F,5,1,200
0,10,F,3,1,184
0,11,F,1,1,184
0,12,M,0,0,40
0,13,M,3,1,200
0,14,M,1,0,184
0,15,M,2,1,200
0,16,F,4,0,95
0,17,F,5,1,225
0,18,F,4,1,192
0,19,M,1,0,120
1,0,RH,0,1,391
1,1,RH,5,1,192
1,2,GH,3,0,80
1,3,RH,5,0,160
1,4,GH,0,0,64
1,5,RH,5,0,136
1,6,RH,1,1,200
1,7,GH,4,0,104
1,8,RH,3,0,96
1,9,GH,0,0,112
1,10,GH,5,1,200
1,11,GH,0,1,200
1,12,RH,2,0,96
1,13,GH,1,0,96
1,14,RH,0,0,112
1,15,GH,1,0,96
1,16,RH,0,0,104
1,17,RH,1,1,200
1,18,GH,5,0,104
1,19,RH,0,0,104
2,0,M,2,0,223
2,1,GH,1,1,217
2,2,F,5,0,111
2,3,RH,3,1,224
2,4,M,1,0,105
2,5,RH,4,0,112
2,6,F,4,1,208
2,7,RH,2,1,208
2,8,M,3,0,111
2,9,GH,5,1,201
2,10,F,4,0,103
2,11,RH,2,1,208
2,12,F,2,1,200
2,13,GH,0,0,144
2,14,M,3,1,216
2,15,GH,5,1,224
2,16,F,4,0,104
2,17,GH,4,0,135
2,18,M,2,1,207
2,19,RH,2,0,80
2,20,F,3,1,207
2,21,GH,0,0,160
2,22,M,5,1,216
2,23,GH,4,1,224
2,24,M,3,1,232
2,25,GH,5,1,224
2,26,F,2,0,104
2,27,GH,2,0,112
2,28,M,3,1,263
2,29,GH,5,1,208
2,30,F,0,0,80
2,31,RH,0,1,248
2,32,M,5,0,128
2,33,GH,2,1,232
2,34,M,2,1,256
2,35,GH,4,1,216
2,36,M,3,1,224
2,37,RH,2,0,120
2,38,F,1,1,216
2,39,GH,3,0,104
3,0,F,1,1,312
3,1,RH,0,1,208
3,2,M,3,0,120
3,3,RH,2,0,112
3,4,F,4,1,224
3,5,GH,5,0,112
3,6,M,1,1,224
3,7,GH,4,1,216
3,8,F,4,0,120
3,9,RH,0,1,224
3,10,F,1,1,208
3,11,RH,1,1,239
3,12,F,2,1,215
3,13,RH,0,1,224
3,14,F,1,1,232
3,15,GH,4,0,111
3,16,F,0,0,111
3,17,RH,1,1,216
3,18,M,1,0,120
3,19,GH,0,1,223
3,20,F,5,0,104
3,21,GH,3,0,145
3,22,F,0,0,71
3,23,GH,0,0,160
3,24,F,4,0,128
3,25,RH,5,1,295
3,26,F,2,1,247
3,27,GH,2,0,64
3,28,M,5,1,320
3,29,RH,0,0,120
3,30,F,4,1,216
3,31,GH,1,0,168
3,32,M,2,1,424
3,33,RH,3,0,111
3,34,F,5,1,192
3,35,RH,5,1,336
3,36,M,4,0,159
3,37,GH,2,1,232
3,38,M,2,1,433
3,39,GH,3,1,231
4,0,M,2,1,321
4,1,F,1,0,104
4,2,F,2,1,223
4,3,M,3,0,145
4,4,F,5,0,127
4,5,M,4,0,120
4,6,M,1,1,176
4,7,M,2,1,248
4,8,F,0,0,159
4,9,M,4,0,176
4,10,M,2,1,168
4,11,F,1,0,112
4,12,M,5,0,120
4,13,F,3,0,153
4,14,F,2,1,287
4,15,M,0,0,48
4,16,M,5,1,192
4,17,F,1,0,177
4,18,M,2,0,120
4,19,M,5,1,296
5,0,F,2,0,223
5,1,RH,0,0,97
5,2,F,0,0,103
5,3,RH,2,0,81
5,4,M,1,1,352
5,5,RH,1,1,223
5,6,M,4,1,199
5,7,GH,0,0,201
5,8,F,2,1,503
5,9,GH,4,1,169
5,10,M,4,0,95
5,11,GH,3,0,193
5,12,F,2,1,448
5,13,RH,1,0,64
5,14,M,1,1,215
5,15,GH,5,0,193
5,16,M,0,0,256
5,17,GH,1,0,184
5,18,M,2,0,71
5,19,RH,4,1,185
5,20,M,0,1,359
5,21,RH,5,1,193
5,22,F,1,0,152
5,23,GH,1,1,247
5,24,F,5,1,240
5,25,GH,3,1,240
5,26,F,4,1,249
5,27,GH,1,1,447
5,28,F,2,1,193
5,29,GH,5,1,256
5,30,M,1,0,144
5,31,GH,4,0,176
5,32,M,0,0,88
5,33,RH,0,1,247
5,34,F,3,0,144
5,35,GH,5,1,288
5,36,F,1,1,208
5,37,GH,0,1,280
5,38,M,0,0,119
5,39,GH,4,0,121
6,0,M,0,1,296
6,1,GH,5,0,119
6,2,F,4,1,241
6,3,RH,4,0,128
6,4,F,3,0,103
6,5,GH,3,1,216
6,6,M,5,0,129
6,7,GH,5,0,104
6,8,F,4,1,224
6,9,GH,1,1,223
6,10,F,3,1,232
6,11,GH,3,1,241
6,12,M,1,0,104
6,13,RH,4,1,240
6,14,M,2,1,280
6,15,RH,5,1,199
6,16,F,4,0,113
6,17,GH,1,1,248
6,18,F,1,1,232
6,19,RH,3,0,96
6,20,M,3,1,280
6,21,GH,2,0,119
6,22,M,2,0,96
6,23,GH,1,0,121
6,24,M,3,0,96
6,25,GH,0,0,127
6,26,F,1,1,256
6,27,RH,3,0,89
6,28,M,5,1,240
6,29,GH,0,0,120
6,30,M,3,0,95
6,31,GH,1,0,136
6,32,M,4,0,81
6,33,GH,5,0,128
6,34,F,5,1,224
6,35,RH,0,0,112
6,36,F,2,0,112
6,37,RH,3,0,128
6,38,M,4,1,233
6,39,RH,5,1,240
